id,isbn,penulis,tahun,judul,gambar,stok
5888,375726403,Richard Russo,2001,Empire Falls,https://images.gr-assets.com/books/1403184884m/187020.jpg,49
5889,60776005,"Hugh Lofting, Michael Hague",1922,The Voyages of Doctor Dolittle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,190
5890,62318322,Kiera Cass,2014,The Selection Stories: The Prince & The Guard,https://images.gr-assets.com/books/1380214609m/18172471.jpg,32
5891,152052607,"Eleanor Estes, Louis Slobodkin",1944,The Hundred Dresses,https://images.gr-assets.com/books/1476941110m/42369.jpg,31
5892,515140872,Laurell K. Hamilton,2006,"Micah (Anita Blake, Vampire Hunter, #13)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,28
5893,316122386,Jennifer E. Smith,2012,The Statistical Probability of Love at First Sight,https://images.gr-assets.com/books/1337187623m/10798416.jpg,59
5894,615651011,Terry Goodkind,2012,The First Confessor,https://images.gr-assets.com/books/1340889153m/15707526.jpg,34
5895,1565125606,Sara Gruen,2006,Water for Elephants,https://images.gr-assets.com/books/1494428973m/43641.jpg,128
5896,1551111721,Joseph Conrad,1900,Lord Jim,https://images.gr-assets.com/books/1372366969m/12194.jpg,604
5897,1439164681,Lisa Genova,2012,Love Anthony,https://images.gr-assets.com/books/1339757265m/13547381.jpg,28
5898,395389496,Chris Van Allsburg,1985,The Polar Express,https://images.gr-assets.com/books/1356707942m/420282.jpg,57
5899,441328091,Robin McKinley,1984,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,34
5900,62273264,Cora Carmack,2013,Faking It,https://images.gr-assets.com/books/1360560023m/16172634.jpg,29
5901,045147516X,J.R. Ward,2016,The Beast,https://images.gr-assets.com/books/1437025828m/25293695.jpg,22
5902,226320618,Friedrich A. Hayek,1944,The Road to Serfdom,https://images.gr-assets.com/books/1327787673m/299215.jpg,102
5903,752224417,Michael Crichton,1995,The Lost World,https://images.gr-assets.com/books/1386864575m/8650.jpg,121
5904,380715430,Bill Bryson,1990,The Mother Tongue: English and How It Got That Way,https://images.gr-assets.com/books/1388209925m/29.jpg,28
5905,1881273652,"Gary Chapman, D. Ross Campbell",1995,The Five Love Languages of Children,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,35
5906,62014552,Lauren Oliver,2014,Panic,https://images.gr-assets.com/books/1374066076m/17565845.jpg,43
5907,140424504,"George Gordon Byron, Peter J. Manning, Susan J. Wolfson",1848,Selected Poems,https://images.gr-assets.com/books/1411634706m/119239.jpg,40
5908,1501124374,Chris Cleave,2016,Everyone Brave Is Forgiven,https://images.gr-assets.com/books/1462176457m/25814512.jpg,37
5909,778319059,Mary Kubica,2016,Don't You Cry,https://images.gr-assets.com/books/1459917062m/27821486.jpg,37
5910,425193829,Judy Blume,1990,Fudge-a-Mania,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,54
5911,1401203507,"Darwyn Cooke, Dave Stewart, Jared K. Fletcher",2004,"DC: The New Frontier, Volume 1",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,10
5912,1904633684,Arthur Conan Doyle,1927,The Case-Book of Sherlock Holmes,https://images.gr-assets.com/books/1316863480m/162823.jpg,294
5913,149262344X,"Katarina Bivald, Alice Menzies",2013,Läsarna i Broken Wheel rekommenderar,https://images.gr-assets.com/books/1452107441m/25573977.jpg,63
5914,553418777,"Nina George, Simon Pare",2013,Das Lavendelzimmer ,https://images.gr-assets.com/books/1412462018m/23278537.jpg,7
5915,312934335,Sherrilyn Kenyon,2005,Unleash the Night,https://images.gr-assets.com/books/1462051642m/84139.jpg,35
5916,307593495,"Henning Mankell, Laurie Thompson",2009,Handen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,79
5917,1598878735,"Daniel Coyle, John Farrell",2009,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else",https://images.gr-assets.com/books/1404579448m/5771014.jpg,30
5918,446617792,James Patterson,2005,The Angel Experiment,https://images.gr-assets.com/books/1339277875m/13152.jpg,96
5919,307267679,Joan Didion,2011,Blue Nights,https://images.gr-assets.com/books/1319148558m/10252302.jpg,40
5920,385722435,Mark Dunn,2001,Ella Minnow Pea: A Novel in Letters,https://images.gr-assets.com/books/1479697890m/16200.jpg,21
5921,743294270,Jennifer Weiner,2010,Fly Away Home,https://images.gr-assets.com/books/1267210300m/7227174.jpg,31
5922,751531189,Nelson DeMille,1988,The Charm School,https://images.gr-assets.com/books/1337601423m/353814.jpg,49
5923,1400065941,Fannie Flagg,2013,The All-Girl Filling Station's Last Reunion,https://images.gr-assets.com/books/1373052495m/17345258.jpg,36
5924,192076920X,Gregory David Roberts,2003,Shantaram,https://images.gr-assets.com/books/1333482282m/33600.jpg,101
5925,553804677,Scott Lynch,2006,The Lies of Locke Lamora,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,72
5926,61345695,Anna Godbersen,2008,Rumors,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,41
5927,62225464,Kimberly McCreight,2015,,https://images.gr-assets.com/books/1406044898m/22693182.jpg,24
5928,448405202,"Watty Piper, Doris Hauman, George Hauman",1930,The Little Engine That Could,https://images.gr-assets.com/books/1352736875m/824204.jpg,90
5929,1416971734,Scott Westerfeld,2009,Leviathan,https://images.gr-assets.com/books/1275694232m/6050678.jpg,54
5930,006077407X,Lynsay Sands,2006,A Bite to Remember,https://images.gr-assets.com/books/1351280715m/38562.jpg,29
5931,380704420,Mary Downing Hahn,1986,,https://images.gr-assets.com/books/1486692223m/267972.jpg,29
5932,1416974512,L.J. Smith,2008,"Night World, No. 2",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12
5933,1609452860,"Elena Ferrante, Ann Goldstein",2014,Storia della bambina perduta,https://images.gr-assets.com/books/1499781984m/25242224.jpg,49
5934,545040566,Meg Cabot,2009,Being Nikki,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,33
5935,141184272,Virginia Woolf,1928,Orlando: A Biography,https://images.gr-assets.com/books/1443118010m/18839.jpg,355
5936,1400031362,Alexander McCall Smith,2001,Morality for Beautiful Girls,https://images.gr-assets.com/books/1379303019m/7035.jpg,66
5937,2020336464,"Irvine Welsh, Eric Lindor Fall",1993,Trainspotting,https://images.gr-assets.com/books/1375258001m/23955.jpg,112
5938,7198914,Cecelia Ahern,2006,A Place Called Here,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,72
5939,1580050751,"Inga Muscio, Betty Dodson",1998,Cunt: A Declaration of Independence,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6
5940,3518367064,Hermann Hesse,1919,Demian: Die Geschichte einer Jugend,https://images.gr-assets.com/books/1421510580m/24861.jpg,347
5941,345469011,John Irving,1998,A Widow for One Year,https://images.gr-assets.com/books/1375776653m/4659.jpg,94
5942,60510862,Joe Haldeman,1974,The Forever War,https://images.gr-assets.com/books/1386852511m/21611.jpg,98
5943,671655973,Robert A. Heinlein,1958,Methuselah's Children,https://images.gr-assets.com/books/1253209003m/175319.jpg,22
5944,743437810,Jeffery Deaver,2003,The Vanished Man,https://images.gr-assets.com/books/1257881028m/28568.jpg,59
5945,1250006333,Amanda Hocking,2012,Ascend,https://images.gr-assets.com/books/1397955256m/11947829.jpg,55
5946,006135323X,Dan Ariely,2007,Predictably Irrational: The Hidden Forces that Shape Our Decisions,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,85
5947,1841499005,Mira Grant,2012,Blackout,https://images.gr-assets.com/books/1317680509m/11806716.jpg,25
5948,1846054761,"James Patterson, Ned Rust",2010,The Gift,https://images.gr-assets.com/books/1273009084m/7646805.jpg,59
5949,770430074,Yann Martel,2001,Life of Pi,https://images.gr-assets.com/books/1320562005m/4214.jpg,264
5950,64301389,"Robert Henri, Forbes Watson, Margery A. Ryerson",1929,"The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art Generally, and on Appreciation (Icon Editions)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14
5951,1480095532,J.A. Redmerski,2012,The Edge of Never,https://images.gr-assets.com/books/1358810128m/16081272.jpg,61
5952,307350436,Gabriel García Márquez,1961,El coronel no tiene quien le escriba,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,177
5953,1419705849,Jeff Kinney,2012,The Third Wheel,https://images.gr-assets.com/books/1366229038m/13563669.jpg,71
5954,1606841750,Ilsa J. Bick,2011,Monsters,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,32
5955,1416950095,Ellen Hopkins,2010,"Fallout (Crank, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11
5956,380731509,"Louis Sachar, Joel Schick",1989,Wayside School is Falling Down,https://images.gr-assets.com/books/1405055796m/10065.jpg,30
5957,743275012,Jodi Picoult,2000,Plain Truth,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,65
5958,307595862,"Jo Nesbø, Don Bartlett",2007,Snømannen (Harry Hole #7) ,https://images.gr-assets.com/books/1355881478m/9572203.jpg,138
5959,1416927883,Marguerite Henry,1963,"Stormy, Misty's Foal",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,32
5960,62282719,Roxane Gay,2014,Bad Feminist ,https://images.gr-assets.com/books/1421292744m/18813642.jpg,25
5961,140549056,"Verna Aardema, Leo Dillon, Diane Dillon",1975,Why Mosquitoes Buzz in People's Ears: A West African Tale,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,23
5962,1465341889,Aleatha Romig,2011,Consequences,https://images.gr-assets.com/books/1350233855m/12368985.jpg,15
5963,141439661,"Jane Austen, Tony Tanner, Ros Ballaster",1811,Sense and Sensibility,https://images.gr-assets.com/books/1397245675m/14935.jpg,1969
5964,1250031125,Louise Penny,2012,The Beautiful Mystery,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,25
5965,044669651X,Nicholas Sparks,2003,True Believer,https://images.gr-assets.com/books/1385739017m/3464.jpg,94
5966,486434095,"Fyodor Dostoyevsky, Ergin Altay",1861,Записки из Мёртвого дома,https://images.gr-assets.com/books/1327908745m/17877.jpg,313
5967,810994739,Jeff Kinney,2008,Rodrick Rules,https://images.gr-assets.com/books/1360095964m/1809465.jpg,96
5968,316210730,James Patterson,2011,"Merry Christmas, Alex Cross",https://images.gr-assets.com/books/1322032145m/13097901.jpg,43
5969,425100650,Dean Koontz,1984,Twilight Eyes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,48
5970,525456074,Paul O. Zelinsky,1997,Rapunzel,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12
5971,752858637,Robert Ludlum,1973,The Matlock Paper,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,55
5972,044101173X,Alastair Reynolds,2003,Redemption Ark,https://images.gr-assets.com/books/1309206851m/89190.jpg,35
5973,1852864982,"Neil Gaiman, Chris Bachalo, Mark Buckingham, Tori Amos",1993,Death: the High Cost of Living,https://images.gr-assets.com/books/1366407293m/16791.jpg,14
5974,1857230752,Terry Brooks,1990,,https://images.gr-assets.com/books/1429347355m/34988.jpg,57
5975,385534639,Erin Morgenstern,2011,The Night Circus,https://images.gr-assets.com/books/1387124618m/9361589.jpg,119
5976,399164448,J.D. Robb,2014,Festive in Death,https://images.gr-assets.com/books/1458263204m/20821249.jpg,29
5977,451419715,Samantha Young,2013,Down London Road,https://images.gr-assets.com/books/1363128044m/16140408.jpg,43
5978,671729403,V.C. Andrews,1984,"Fallen Hearts (Casteel, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,38
5979,451219953,Raymond Khoury,2006,The Last Templar,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,99
5980,671027387,Dan Brown,2001,Deception Point,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,180
5981,316127256,"Daniel Handler, Maira Kalman",2011,Why We Broke Up,https://images.gr-assets.com/books/1348728685m/10798418.jpg,55
5982,446618675,Sandra Brown,1999,The Alibi,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,70
5983,081091610X,"Michael Buckley, Peter Ferguson",2007,Once Upon a Crime,https://images.gr-assets.com/books/1349015477m/112879.jpg,17
5984,753453800,Robert Louis Stevenson,1882,Treasure Island,https://images.gr-assets.com/books/1485248909m/295.jpg,2573
5985,385340990,"Mary Ann Shaffer, Annie Barrows",2008,The Guernsey Literary and Potato Peel Pie Society,https://images.gr-assets.com/books/1351979318m/2728527.jpg,116
5986,735221081,Shari Lapena,2016,The Couple Next Door,https://images.gr-assets.com/books/1471502242m/28815474.jpg,59
5987,1416989439,Becca Fitzpatrick,2010,Crescendo,https://images.gr-assets.com/books/1362408146m/7791997.jpg,73
5988,1598185217,W. Somerset Maugham,1919,The Moon and Sixpence,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,349
5989,60858796,Marya Hornbacher,1997,Wasted: A Memoir of Anorexia and Bulimia ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,42
5990,525467262,"A.A. Milne, Ernest H. Shepard",1961,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,45
5991,61566128,Sara Shepard,2009,Killer ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,38
5992,310331935,Kyle Idleman,2011,,https://images.gr-assets.com/books/1445188902m/11198480.jpg,14
5993,307957241,Oliver Sacks,1995,Hallucinations,https://images.gr-assets.com/books/1440360108m/13330771.jpg,47
5994,014095144X,Benjamin Hoff,1992,Tao of Pooh and Te of Piglet Boxed Set,https://images.gr-assets.com/books/1444316923m/89370.jpg,13
5995,399159894,Nora Roberts,2013,Whiskey Beach,https://images.gr-assets.com/books/1357477045m/16158519.jpg,68
5996,670016381,Elizabeth Little,2014,Dear Daughter,https://images.gr-assets.com/books/1395618683m/18693753.jpg,28
5997,425200450,Agatha Christie,1934,Murder in the Calais Coach,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,429
5998,141654707X,Kresley Cole,2008,Dark Needs at Night's Edge,https://images.gr-assets.com/books/1357613946m/1611656.jpg,31
5999,307263940,Anne Tyler,2006,Digging to America,https://images.gr-assets.com/books/1327901292m/698.jpg,51
6000,452287081,John Perkins,2004,Confessions of an Economic Hit Man,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,71
6001,446611638,Michael Connelly,2003,Lost Light,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,92
6002,671729462,V.C. Andrews,1982,My Sweet Audrina,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,46
6003,786838922,Melissa de la Cruz,2006,Blue Bloods,https://images.gr-assets.com/books/1322281515m/872333.jpg,47
6004,1593070918,Mike Mignola,1998,Hellboy: The Chained Coffin and Others,https://images.gr-assets.com/books/1486039255m/102461.jpg,20
6005,543896609,Robert Louis Stevenson,1888,The Black Arrow: A Tale of the Two Roses,https://images.gr-assets.com/books/1328014614m/296264.jpg,454
6006,1590525132,Francine Rivers,1991,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,63
6007,345459407,China Miéville,2000,Perdido Street Station,https://images.gr-assets.com/books/1393537963m/68494.jpg,63
6008,842332286,"Tim LaHaye, Jerry B. Jenkins",2000,The Mark: The Beast Rules the World,https://images.gr-assets.com/books/1406510315m/50930.jpg,33
6009,307960498,"Jo Nesbø, Don Bartlett",2013,"Politi (Harry Hole, #10)",https://images.gr-assets.com/books/1373049226m/18142329.jpg,102
6010,670038571,Jane Green,2007,Second Chance,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,39
6011,778324109,Deanna Raybourn,2006,Silent in the Grave,https://images.gr-assets.com/books/1483424891m/267869.jpg,34
6012,399226168,Peggy Rathmann,1995,Officer Buckle & Gloria (Hardcover),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11
6013,375714677,"Marjane Satrapi, Anjali Singh",2006,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,33
6014,1423368886,"Nora Roberts, Angela Dawe",2010,Savor the Moment,https://images.gr-assets.com/books/1415065163m/6781956.jpg,65
6015,399160302,Ruta Sepetys,2016,Salt to the Sea,https://images.gr-assets.com/books/1437084512m/25614492.jpg,45
6016,1471132978,Philippa Gregory,2015,The Taming of the Queen,https://images.gr-assets.com/books/1433348581m/25106926.jpg,28
6017,042527067X,Ilona Andrews,2015,Magic Shifts,https://images.gr-assets.com/books/1414091260m/17333171.jpg,16
6018,1400054354,"Ina Garten, Quentin Bacon",2008,Barefoot Contessa Back to Basics,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6
6019,140389660,S.E. Hinton,1971,"That Was Then, This Is Now",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,43
6020,8433972618,Irvine Welsh,2005,Porno,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,58
6021,031609739X,"James Patterson, Richard DiLallo",2011,The Christmas Wedding,https://images.gr-assets.com/books/1327889901m/10844125.jpg,34
6022,312372132,"P.C. Cast, Kristin Cast",2007,,https://images.gr-assets.com/books/1402947128m/6167746.jpg,3
6023,140132937,Antonia Fraser,1992,The Wives of Henry VIII,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,39
6024,425150984,J.D. Robb,1995,Glory in Death,https://images.gr-assets.com/books/1309282048m/268601.jpg,83
